,Station No.,Status,Time,Stands,Bikes Avail,Spaces Avail,Bank,human_readible,weather_tamp,weather_rain,weather_temperature,weather_time
124840,19.0,OPEN,1521147184000,30,10,20,0,15/03/2018 20:53:04,1521147600000.0,0.09,7.38,15/03/2018 21:00
124841,7.0,OPEN,1521147231000,29,3,26,1,15/03/2018 20:53:51,1521147600000.0,0.09,7.38,15/03/2018 21:00
124845,53.0,OPEN,1521147065000,40,0,38,0,15/03/2018 20:51:05,1521147600000.0,0.09,7.38,15/03/2018 21:00
124846,58.0,OPEN,1521147242000,40,1,39,1,15/03/2018 20:54:02,1521147600000.0,0.09,7.38,15/03/2018 21:00
124847,66.0,OPEN,1521147209000,40,16,23,0,15/03/2018 20:53:29,1521147600000.0,0.09,7.38,15/03/2018 21:00
124851,27.0,OPEN,1521147229000,20,2,18,0,15/03/2018 20:53:49,1521147600000.0,0.09,7.38,15/03/2018 21:00
124852,16.0,OPEN,1521147196000,20,10,10,0,15/03/2018 20:53:16,1521147600000.0,0.09,7.38,15/03/2018 21:00
124853,96.0,OPEN,1521147131000,30,17,13,0,15/03/2018 20:52:11,1521147600000.0,0.09,7.38,15/03/2018 21:00
124855,76.0,OPEN,1521147066000,38,13,25,0,15/03/2018 20:51:06,1521147600000.0,0.09,7.38,15/03/2018 21:00
124856,71.0,OPEN,1521147239000,40,0,40,1,15/03/2018 20:53:59,1521147600000.0,0.09,7.38,15/03/2018 21:00
124857,79.0,OPEN,1521147068000,27,14,13,0,15/03/2018 20:51:08,1521147600000.0,0.09,7.38,15/03/2018 21:00
124858,69.0,OPEN,1521147187000,40,4,36,0,15/03/2018 20:53:07,1521147600000.0,0.09,7.38,15/03/2018 21:00
124859,25.0,OPEN,1521147079000,30,0,30,0,15/03/2018 20:51:19,1521147600000.0,0.09,7.38,15/03/2018 21:00
124860,51.0,OPEN,1521147030000,40,20,20,0,15/03/2018 20:50:30,1521147600000.0,0.09,7.38,15/03/2018 21:00
124861,37.0,OPEN,1521147255000,30,2,27,1,15/03/2018 20:54:15,1521147600000.0,0.09,7.38,15/03/2018 21:00
124862,59.0,OPEN,1521147162000,20,11,9,0,15/03/2018 20:52:42,1521147600000.0,0.09,7.38,15/03/2018 21:00
124866,93.0,OPEN,1521147155000,40,39,1,0,15/03/2018 20:52:35,1521147600000.0,0.09,7.38,15/03/2018 21:00
124867,22.0,OPEN,1521147148000,20,17,3,0,15/03/2018 20:52:28,1521147600000.0,0.09,7.38,15/03/2018 21:00
124868,12.0,OPEN,1521147160000,20,20,0,0,15/03/2018 20:52:40,1521147600000.0,0.09,7.38,15/03/2018 21:00
124869,34.0,OPEN,1521147194000,30,21,9,0,15/03/2018 20:53:14,1521147600000.0,0.09,7.38,15/03/2018 21:00
124870,78.0,OPEN,1521147107000,40,20,20,0,15/03/2018 20:51:47,1521147600000.0,0.09,7.38,15/03/2018 21:00
124871,2.0,OPEN,1521147265000,20,3,17,1,15/03/2018 20:54:25,1521147600000.0,0.09,7.38,15/03/2018 21:00
124872,75.0,OPEN,1521147167000,40,33,7,1,15/03/2018 20:52:47,1521147600000.0,0.09,7.38,15/03/2018 21:00
124874,65.0,OPEN,1521147162000,40,1,39,1,15/03/2018 20:52:42,1521147600000.0,0.09,7.38,15/03/2018 21:00
124876,86.0,OPEN,1521147201000,38,38,0,1,15/03/2018 20:53:21,1521147600000.0,0.09,7.38,15/03/2018 21:00
124877,35.0,OPEN,1521147052000,30,30,0,0,15/03/2018 20:50:52,1521147600000.0,0.09,7.38,15/03/2018 21:00
